-21.4383,10.98567,-19.41575
-21.46408,11.0092,-19.43071
-21.46189,11.01036,-19.43069
-21.45936,11.0098,-19.435
-21.47564,11.00999,-19.42691
-21.4813,11.00351,-19.42249
-21.47363,11.01293,-19.42861
-21.47035,11.03744,-19.46538
-21.48744,11.04369,-19.47346
-21.48631,11.03548,-19.46561
-21.46538,11.0004,-19.4322
-21.46392,10.99997,-19.43003
-21.46788,11.00648,-19.43073
-21.46987,11.01083,-19.43576
-21.49118,11.02756,-19.4327
-21.479,11.03095,-19.45451
-21.45733,11.0275,-19.4599
-21.46454,11.02398,-19.45047
-21.46685,11.0202,-19.44766
-21.46626,11.01826,-19.44605
-21.46635,11.01704,-19.44442
-21.4666,11.01783,-19.44465
-21.46647,11.01869,-19.44452
-21.46589,11.02026,-19.44315
-21.44807,11.01332,-19.43236
-21.4439,11.00495,-19.43455
-21.4495,11.00271,-19.43351
-21.47938,10.9978,-19.41225
-21.49018,10.98772,-19.40281
-21.47439,10.99552,-19.41125
-21.44591,11.01574,-19.42742
-21.37989,11.12232,-19.39783
-21.30365,10.98802,-19.23108
-21.09036,11.01237,-19.35313
-20.87699,10.91857,-19.49627
-20.86956,10.89769,-19.48623
-20.87954,10.87459,-19.5185
-20.90871,10.93761,-19.58258
-20.95891,11.07588,-19.71333
-20.95821,11.03076,-19.80629
-20.967,11.00442,-19.83538
-20.99285,10.99989,-19.84268
-20.99289,11.0017,-19.843
-20.99432,11.00351,-19.84311
-20.99476,11.00483,-19.84289
-20.99629,11.00661,-19.84057
-20.98711,11.01266,-19.84846
-20.97768,11.02383,-19.86425
-20.94659,11.04193,-19.80609
-20.93504,11.02826,-19.73095
-20.97494,10.99574,-19.60313
-21.04661,10.95336,-19.52813
-21.0905,10.92422,-19.4102
-21.19427,10.91813,-19.22264
-21.29087,10.968,-19.22385
-21.30478,10.97214,-19.24209
-21.31683,10.95114,-19.24694
-21.34752,10.83695,-19.19008
-21.4109,10.7368,-19.15139
-21.40483,10.71912,-19.14555
-21.39467,10.70835,-19.15271
-21.39534,10.70775,-19.14952
-21.39881,10.7066,-19.1422
-21.40204,10.70551,-19.13516
-21.42617,10.70264,-19.09307
-21.45138,10.69303,-19.04163
-21.44124,10.67757,-19.03668
-21.43453,10.70245,-19.0982
-21.43219,10.69804,-19.08534
-21.46872,10.67979,-19.01941
-21.4626,10.69365,-19.04387
-21.43691,10.69915,-19.08932
